No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rambung Sialang Tengah;1218080001;Rambung Sialang Tengah;12.18.04.2018
2;Rambung Sialang Hulu;1218080002;Rambung Sialang Hulu;12.18.04.2017
3;Pergulaan;1218080003;Pergulaan;12.18.04.2004
4;Sinah Kasih;1218080004;Sinah Kasih;12.18.04.2026
5;Sei Parit;1218080012;Sei Parit;12.18.04.2009
6;Rambung Estate;1218080013;Rambung Estate;12.18.04.2016
7;Rambung Sialang Hilir;1218080014;Rambung Sialang Hilir;12.18.04.2019
8;Tanah Raja;1218080015;Tanah Raja;12.18.04.2027
9;Simpang Empat;1218080016;Simpang Empat;12.18.04.2024
10;Cempedak Lobang;1218080017;Cempedak Lobang;12.18.04.2001
11;Silau Rakyat;1218080018;Silau Rakyat;12.18.04.2010
12;Pematang Ganjang;1218080019;Pematang Ganjang;12.18.04.2014
13;Sei Rampah;1218080021;Sei Rampah;12.18.04.2006
14;Sei Rejo;1218080024;Sei Rejo;12.18.04.2008
15;Pematang Pelintahan;1218080025;Pematang Pelintahan;12.18.04.2015
16;Firdaus;1218080026;Firdaus;12.18.04.2002
17;Firdaus Estate;1218080027;Firdaus Estate;12.18.04.2012
