No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Oko Oko;7404020001;Oko-oko;74.01.07.2010
2;Sopura;7404020002;Sopura;74.01.07.2006
3;Hakatutobu;7404020003;Hakatutobu;74.01.07.2012
4;Hakatutobu;7404020003;Hakatutobu;74.01.07.2012
5;Tambea;7404020004;Tambea;74.01.07.2005
6;Pomalaa;7404020005;Pomalaa;74.01.07.1002
7;Kumoro;7404020006;Kumoro;74.01.07.1011
8;Dawi-dawi;7404020007;Dawi-dawi;74.01.07.1001
9;Tonggoni;7404020008;Tonggoni;74.01.07.1009
10;Totobo;7404020009;Totobo;74.01.07.2008
11;Pelambua;7404020010;Pelambua;74.01.07.2004
12;Pesouha;7404020011;Pesouha;74.01.07.2007
13;Huko Huko;7404020012;Huko-huko;74.01.07.2003
