No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sindanghurip;3210020009;Sindanghurip;32.10.02.2022
2;Cipeundeuy;3210020010;Cipeundeuy;32.10.02.2002
3;Cimangguhilir;3210020012;Cimangguhilir;32.10.02.2008
4;Salawangi;3210020013;Salawangi;32.10.02.2009
5;Silihwangi;3210020014;Silihwangi;32.10.02.2018
6;Wadowetan;3210020015;Wadowetan;32.10.02.2016
7;Bantarujeg;3210020016;Bantarujeg;32.10.02.2010
8;Babakansari;3210020017;Babakansari;32.10.02.2017
9;Gununglarang;3210020018;Gununglarang;32.10.02.2011
10;Cikidang;3210020019;Cikidang;32.10.02.2012
11;Cinambo;3210020020;Cinambo;32.10.02.2013
12;Haurgeulis;3210020021;Haurgeulis;32.10.02.2014
13;Sukamenak;3210020022;Sukamenak;32.10.02.2015
