No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Perlabian;1222050001;Perk. Perlabian;12.22.02.2001
2;Perlabian;1222050001;Kampung Perlabian;12.22.02.2009
3;Perkebunan Perlabian;1222050002;Perk. Perlabian;12.22.02.2001
4;Pekan Tolan;1222050003;Perk. Tolan;12.22.02.2005
5;Perkebunan Tolan I_ii;1222050004;Perk. Tolan I_ii;12.22.02.2003
6;Air Merah;1222050005;Air Merah;12.22.02.2006
7;Perkebunan Batang Seponggol;1222050006;Perk. Batang Saponggol;12.22.02.2004
8;Kebun Teluk Panji;1222050007;Perk. Teluk Panji;12.22.02.2002
9;Teluk Panji I;1222050008;Teluk Panji I;12.22.02.2012
10;Teluk Panji Ii;1222050009;Teluk Panji Ii;12.22.02.2013
11;Teluk Panji Iii;1222050010;Teluk Panji Iii;12.22.02.2014
12;Teluk Panji Iv;1222050011;Teluk Panji Iv;12.22.02.2015
13;Kampung Teluk Panji;1222050012;Teluk Panji;12.22.02.2007
14;Tanjung Medan;1222050013;Tanjung Medan;12.22.02.2008
15;Tanjung Selamat;1222050014;Tanjung Selamat;12.22.02.2010
16;Tanjung Mulia;1222050015;Tanjung Mulia;12.22.02.2011
17;Lohsari;1222050016;Kampung Perlabian;12.22.02.2009
18;Lohsari;1222050016;Perk. Perlabian;12.22.02.2001
19;Sei Kalam;1222050017;Perk. Teluk Panji;12.22.02.2002
20;Tanjung Mulia Barat;1222050018;Tanjung Mulia;12.22.02.2011
21;Suka Jadi;1222050019;Tanjung Medan;12.22.02.2008
