No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Muncan;5202050001;Muncan;52.02.09.2003
2;Monggas;5202050002;Monggas;52.02.09.2002
3;Darmaji;5202050003;Darmaji;52.02.09.2008
4;Dasan Baru;5202050004;Dasan Baru;52.02.09.2006
5;Kopang Rembiga;5202050005;Kopang Rembiga;52.02.09.2005
6;Montong Gamang;5202050006;Montong Gamang;52.02.09.2007
7;Lendang Ara;5202050007;Lendang Are;52.02.09.2001
8;Bebuaq;5202050008;Bebuak;52.02.09.2004
9;Waja Geseng;5202050009;Wajageseng;52.02.09.2009
10;Semparu;5202050010;Semparu;52.02.09.2011
11;Aik Bual;5202050011;Aik Bual;52.02.09.2010
