No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Banjarmasin Selatan;6371010;Banjarmasin Selatan;63.71.01
2;Banjarmasin Timur;6371020;Banjarmasin Timur;63.71.02
3;Banjarmasin Barat;6371030;Banjarmasin Barat;63.71.03
4;Banjarmasin Tengah;6371031;Banjarmasin Tengah;63.71.05
5;Banjarmasin Utara;6371040;Banjarmasin Utara;63.71.04
