No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Lobang;6213010001;Sungai Lobang;62.12.04.2007
2;Sungai Gula;6213010002;Sungai Gula;62.12.04.2001
3;Sungai Batang;6213010003;Sungai Batang;62.12.04.2002
4;Tumbang Salio;6213010004;Tumbang Salio;62.12.04.2003
5;Muara Bakanon;6213010005;Muara Bakanon;62.12.04.1004
6;Purnama;6213010006;Purnama;62.12.04.2005
7;Tumbang Lahung;6213010007;Tumbang Lahung;62.12.04.1006
8;Muara Babuat;6213010008;Muara Babuat;62.12.04.2011
9;Juking Supan;6213010009;Juking Sopan;62.12.04.2010
10;Beratu;6213010010;Baratu;62.12.04.2009
11;Pantai Laga;6213010011;Pantai Laga;62.12.04.2008
12;Sei Bakanon;6213010018;Sungai Bakanon;62.12.04.2018
