No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukoanyar;3524180001;Sukoanyar;35.24.21.2007
2;Sukorejo;3524180002;Sukorejo;35.24.21.2011
3;Tawangrejo;3524180003;Tawangrejo;35.24.21.2012
4;Tambakploso;3524180004;Tambakploso;35.24.21.2015
5;Balun;3524180005;Balun;35.24.21.2016
6;Gedongboyountung;3524180006;Gedungboyountung;35.24.21.2019
7;Ngujungrejo;3524180007;Ngujungrejo;35.24.21.2017
8;Bambang;3524180008;Bambang;35.24.21.2013
9;Kemlagigede;3524180009;Kemlagigede;35.24.21.2008
10;Turi;3524180010;Turi;35.24.21.2009
11;Keben;3524180011;Keben;35.24.21.2006
12;Wangunrejo;3524180012;Wangunrejo;35.24.21.2004
13;Geger;3524180013;Geger;35.24.21.2001
14;Badurame;3524180014;Badurame;35.24.21.2002
15;Karangwedoro;3524180015;Karangwedoro;35.24.21.2003
16;Putatkumpul;3524180016;Putatkumpul;35.24.21.2005
17;Kemlaggi Lor;3524180017;Kemlagilor;35.24.21.2010
18;Pomahanjanggan;3524180018;Pomahanjanggan;35.24.21.2014
19;Kepudibener;3524180019;Kepudibener;35.24.21.2018
