No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulau Patai;6212020001;Pulau Patai;62.13.01.2003
2;Sarapat (Ex Harara);6212020002;Sarapat;62.13.01.2004
3;Magantis;6212020003;Magantis;62.13.01.2005
4;Jaar;6212020004;Jaar;62.13.01.2006
5;Matabu;6212020005;Matabu;62.13.01.2007
6;Tamiang Layang;6212020006;Tamianglayang;62.13.01.1012
7;Jaweten;6212020007;Jaweten;62.13.01.2018
8;Haringen;6212020008;Haringen;62.13.01.2011
9;Dorong;6212020009;Dorong;62.13.01.2008
10;Didi;6212020010;Didi;62.13.01.2009
11;Karang Langit;6212020011;Karang Langit;62.13.01.2010
12;Harara;6212020012;Harara;62.13.01.2024
13;Mangkarap;6212020013;Mangkarap;62.13.01.2021
14;Matarah;6212020014;Matarah;62.13.01.2019
15;Gumpa;6212020015;Gumpa;62.13.01.2022
16;Maragut;6212020016;Maragut;62.13.01.2020
17;Sumur;6212020017;Sumur;62.13.01.2023
