No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pattontongan;7308010006;Pattontongang;73.09.01.2004
2;Baji Mangngai;7308010007;Baji Mangngai;73.09.01.2006
3;Tenrigangkae;7308010008;Tenrigangkae;73.09.01.2003
4;Bonto Matene;7308010009;Bonto Matene;73.09.01.2005
5;Bontoa;7308010010;Bontoa;73.09.01.1002
6;Hasanuddin;7308010011;Hasanuddin;73.09.01.1001
