No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kadugenep;3604060009;Kadugenep;36.04.19.2008
2;Padasuka;3604060010;Padasuka;36.04.19.2005
3;Sanding;3604060011;Sanding;36.04.19.2010
4;Sindangsari;3604060012;Sindangsari;36.04.19.2004
5;Cireundeu;3604060013;Cirendeu;36.04.19.2009
6;Cirangkong;3604060014;Cirangkong;36.04.19.2002
7;Tambiluk;3604060015;Tambiluk;36.04.19.2003
8;Mekarbaru;3604060016;Mekar Baru;36.04.19.2012
9;Petir;3604060017;Petir;36.04.19.2001
10;Nagara Padang;3604060018;Nagarapadang;36.04.19.2007
11;Kampung Baru;3604060019;Kampung Baru;36.04.19.2011
12;Seuat;3604060020;Seuat;36.04.19.2006
13;Seuat Jaya;3604060021;Seuat Jaya;36.04.19.2013
14;Kubang Jaya;3604060022;Kubang Jaya;36.04.19.2014
15;Bojong Nangka;3604060023;Bojong Nangka;36.04.19.2015
