No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kenteng;3309120001;Kenteng;33.09.12.2001
2;Potronayan;3309120002;Potronayan;33.09.12.2002
3;Sembungan;3309120003;Sembungan;33.09.12.2003
4;Jeron;3309120004;Jeron;33.09.12.2004
5;Ketitang;3309120005;Ketitang;33.09.12.2005
6;Rembun;3309120006;Rembun;33.09.12.2006
7;Guli;3309120007;Guli;33.09.12.2007
8;Tegalgiri;3309120008;Tegalgiri;33.09.12.2008
9;Bendo;3309120009;Bendo;33.09.12.2009
10;Keyongan;3309120010;Keyongan;33.09.12.2010
11;Pojok;3309120011;Pojok;33.09.12.2011
12;Glonggong;3309120012;Glonggong;33.09.12.2012
13;Pulutan;3309120013;Pulutan;33.09.12.2013
