No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Air Lanang;1702043001;Air Lanang;17.02.18.2011
2;Tanjung Dalam;1702043002;Tanjung Dalam;17.02.18.2010
3;Turan Baru;1702043003;Turan Baru;17.02.18.2009
4;Pungguk Lalang;1702043004;Pungguk Lalang;17.02.18.2008
5;Watas Marga;1702043005;Watas Marga;17.02.18.2004
6;Lubuk Ubar;1702043006;Lubuk Ubar;17.02.18.2007
7;Rimbo Recap;1702043007;Rimbo Recap;17.02.18.2003
8;Suka Marga;1702043008;Suka Marga;17.02.18.2006
9;Tempel Rejo;1702043009;Tempel Rejo;17.02.18.1002
10;Air Putih Baru;1702043010;Air Putih Baru;17.02.18.1001
11;Desa Teladan;1702043011;Teladan;17.02.18.2005
