No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Blang Lango;1115050001;Blang Lango;11.15.03.2004
2;Tuwi Meuleusong;1115050002;Tuwi Meuleusong;11.15.03.2005
3;Blang Geudong;1115050003;Blang Geudong;11.15.03.2006
4;Sawang Mane;1115050004;Sawang Mane;11.15.03.2008
5;Lhok Pange;1115050005;Lhok Pange;11.15.03.2003
6;Keude Neulop;1115050006;Keude Neulop;11.15.03.2009
7;Mon Bateung;1115050007;Mon Bateung;11.15.03.2030
8;Ie Beudoh;1115050008;Ie Beudoh;11.15.03.2028
9;Suak Perbong;1115050009;Suak Peureubong;11.15.03.2031
10;Blang Ara Kmp.;1115050010;Blang Ara Gampong;11.15.03.2027
11;Krueng Kulu;1115050011;Krueng Kulu;11.15.03.2032
12;Cot Punti;1115050012;Cot Punti;11.15.03.2033
13;Keude Blang Ara;1115050013;---;---
14;Peuleukung;1115050014;Peuleukung;11.15.03.2023
15;Sapeng;1115050015;Sapeng;11.15.03.2022
16;Meugat Meuh;1115050016;Meugat Meh;11.15.03.2002
17;Blang Panyang;1115050017;Blang Panyang;11.15.03.2001
18;Uteun Pulo;1115050018;Uteun Pulo;11.15.03.2017
19;Keude Linteung;1115050019;Keude Linteung;11.15.03.2015
20;Paya;1115050020;Paya;11.15.03.2024
21;Cot Teuku Dek;1115050021;Cot Teuku Dek;11.15.03.2021
22;Lhok Mesjid;1115050022;Lhok Mesjid;11.15.03.2034
23;Blang Preh;1115050023;Blang Preh;11.15.03.2025
24;Blang Bayu;1115050024;Blang Bayu;11.15.03.2029
25;Meurandeh Suak;1115050025;Meurandeh Suak;11.15.03.2016
26;Cot Dirui;1115050026;Cot Dirui;11.15.03.2020
27;Cot Manyang;1115050027;Cot Manyang;11.15.03.2018
28;Kabu Baroh;1115050028;Kabu Baroh;11.15.03.2013
29;Kabu Tunong;1115050029;Kabu Tunong;11.15.03.2014
30;Cot Gud;1115050030;Cot Gud;11.15.03.2012
31;Pulo Teungoh;1115050031;Pulo Teungoh;11.15.03.2019
32;Kila;1115050032;Kila;11.15.03.2010
33;Kandeh;1115050033;Kandeh;11.15.03.2011
34;Blang Tengku;1115050034;Blang Teungku;11.15.03.2007
