No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Mersam;1504010;Mersam;15.04.01
2;Maro Sebo Ulu;1504011;Maro Sebo Ulu;15.04.06
3;Batin Xxiv;1504020;Batin Xxiv;15.04.04
4;Muara Tembesi;1504030;Muara Tembesi;15.04.02
5;Muara Bulian;1504040;Muara Bulian;15.04.03
6;Bajubang;1504041;Bajubang;15.04.07
7;Maro Sebo Ilir;1504042;Maro Sebo Ilir;15.04.08
8;Pemayung;1504050;Pemayung;15.04.05
