No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pondok Pinang;3171050001;Pondok Pinang;31.74.05.1002
2;Kebayoran Lama Selatan;3171050002;Kebayoran Lama Selatan;31.74.05.1006
3;Kebayoran Lama Utara;3171050003;Kebayoran Lama Utara;31.74.05.1001
4;Cipulir;3171050004;Cipulir;31.74.05.1003
5;Grogol Selatan;3171050005;Grogol Selatan;31.74.05.1005
6;Grogol Utara;3171050006;Grogol Utara;31.74.05.1004
