No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kalangketi;3520090001;Kalangketi;35.20.09.2001
2;Tamanan;3520090002;Tamanan;35.20.09.2002
3;Tambakmas;3520090003;Tambakmas;35.20.09.2003
4;Bandar;3520090004;Bandar;35.20.09.2004
5;Bibis;3520090005;Bibis;35.20.09.2005
6;Sukomoro;3520090006;Sukomoro;35.20.09.2006
7;Bulu;3520090007;Bulu;35.20.09.2007
8;Pojoksari;3520090008;Pojoksari;35.20.09.2008
9;Tinap;3520090009;Tinap;35.20.09.1009
10;Kembangan;3520090010;Kembangan;35.20.09.2011
11;Kedungguwo;3520090011;Kedungguwo;35.20.09.2010
12;Kentangan;3520090012;Kentangan;35.20.09.2012
13;Bogem;3520090013;Bogem;35.20.09.2013
14;Truneng;3520090014;Truneng;35.20.09.2014
