No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lubuk Nambulan;1604112001;Lubuk Nambulan;16.04.17.2005
2;Gelumbang;1604112002;Gelumbang;16.04.17.2006
3;Gunung Aji;1604112003;Gunung Aji;16.04.17.2007
4;Binjai;1604112004;Binjai;16.04.17.2025
5;Sendawar;1604112005;Sendawar;16.04.17.2023
6;Gunung Kembang;1604112006;Gunung Kembang;16.04.17.2002
7;Bunga Mas;1604112007;Bunga Mas;16.04.17.2001
8;Lubuk Layang Ilir;1604112008;Lubuk Layang Ilir;16.04.17.2024
9;Lubuk Layang Ulu;1604112009;Lubuk Layang Ulu;16.04.17.2026
10;Muara Danau;1604112010;Muara Danau;16.04.17.2022
11;Paduraksa;1604112011;Padu Raksa;16.04.17.2010
12;Gunung Karto;1604112012;Gunung Karto;16.04.17.2008
13;Karang Endah;1604112013;Karang Endah;16.04.17.2009
14;Petikal Baru;1604112014;Patikal Baru;16.04.17.2018
15;Tanda Raja;1604112015;Tanda Raja;16.04.17.2021
16;Petikal Lama;1604112016;Patikal Lama;16.04.17.2015
17;Muara Empayang;1604112017;Muara Empayang;16.04.17.2016
18;Lubuk Kuta;1604112018;Lubuk Kute;16.04.17.2017
19;Seronggo;1604112019;Seronggo;16.04.17.2011
20;Gedung Agung;1604112020;Gedung Agung;16.04.17.2019
21;Lubuk Tampang;1604112021;Lubuk Tapang;16.04.17.2004
22;Cecar;1604112022;Cecar;16.04.17.2014
23;Datar Serdang;1604112023;Datar Serdang;16.04.17.2012
24;Batu Urip;1604112024;Batu Urip;16.04.17.2013
25;Tanjung Bindu;1604112025;Tanjung Bindu;16.04.17.2003
26;Babat Lama;1604112026;Babat Lama;16.04.17.2020
27;Linggar Jaya;1604112027;Linggar Jaya;16.04.17.2031
28;Marga Mulia;1604112028;Marga Mulya;16.04.17.2029
29;Kencana Sari;1604112029;Kencana Sari;16.04.17.2030
30;Purwa Raja;1604112030;Purwaraja;16.04.17.2032
31;Cempaka Sakti;1604112031;Cempaka Sakti;16.04.17.2027
32;Sukoharjo;1604112032;Suka Harjo;16.04.17.2028
