No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulung Rejo;1508032001;Pulung Rejo;15.09.08.2003
2;Karang Dadi;1508032002;Karang Dadi;15.09.08.2004
3;Sido Rejo;1508032003;Sidorejo;15.09.08.2002
4;Sari Mulya;1508032004;Sarimulya;15.09.08.2007
5;Sumber Agung;1508032005;Sumber Agung;15.09.08.2006
6;Giri Purno;1508032006;Giri Purno;15.09.08.2005
7;Giriwinangun;1508032007;Giriwinangun;15.09.08.2001
8;Sepakat Bersatu;1508032008;Sepakat Bersatu;15.09.08.2008
9;Rantau Kembang;1508032009;Rantau Kembang;15.09.08.2009
