No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karyatani;1804070005;Karya Tani;18.07.02.2006
2;Karya Makmur;1804070006;Karya Makmur;18.07.02.2005
3;Bandar Negeri;1804070007;Bandar Negeri;18.07.02.2004
4;Maringgai;1804070015;Maringgai;18.07.02.2011
5;Muara Gading Mas;1804070016;Muara Gading Mas;18.07.02.2002
6;Labuhan Maringai;1804070017;Labuhan Maringgai;18.07.02.2001
7;Sri Gading;1804070031;Srigading;18.07.02.2009
8;Sri Minosari;1804070032;Sriminosari;18.07.02.2003
9;Margasari;1804070033;Margasari;18.07.02.2007
10;Sukorahayu;1804070034;Sukorahayu;18.07.02.2008
11;Karang Anyar;1804070035;Karang Anyar;18.07.02.2010
