No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cigadung;3208140001;Cigadung;32.08.18.1002
2;Sukamulya;3208140002;Sukamulya;32.08.18.1004
3;Cileuleuy;3208140003;Cileuleuy;32.08.18.2006
4;Puncak;3208140004;Puncak;32.08.18.2007
5;Babakanmulya;3208140005;Babakanmulya;32.08.18.2010
6;Cisantana;3208140006;Cisantana;32.08.18.2009
7;Cigugur;3208140007;Cigugur;32.08.18.1001
8;Winduherang;3208140008;Winduherang;32.08.18.1003
9;Gunungkeling;3208140009;Gunungkeling;32.08.18.2008
10;Cipari;3208140010;Cipari;32.08.18.1005
