No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bomou;9436030001;Bomau I;91.28.01.2005
2;Bomou Ii;9436030002;Bamou Ii;91.28.01.2007
3;Yaba;9436030003;Yaba;91.28.01.2003
4;Waghete I;9436030004;Waghete I;91.28.01.2001
5;Waghete Ii;9436030005;Waghete Ii;91.28.01.2004
6;Okomokebo;9436030006;Okomakebo;91.28.01.2006
7;Ugiya;9436030007;Ugiya;91.28.01.2002
8;Oneibo;9436030008;Oneibo;91.28.01.2009
9;Motano;9436030009;Motano;91.28.01.2017
10;Bomou Iii;9436030010;Bomou Iii;91.28.01.2012
11;Amago;9436030011;Amago;91.28.01.2018
12;Peku;9436030012;Peku;91.28.01.2020
13;Yaba Ii;9436030013;Yaba Ii;91.28.01.2010
14;Mugouda;9436030014;Mugouda;91.28.01.2011
15;Atouda;9436030015;Atouda;91.28.01.2008
16;Ikiyauwo;9436030016;Ikiyawo;91.28.01.2016
17;Ideege;9436030017;Idege;91.28.01.2019
18;Okomotadi;9436030018;Okomotadi;91.28.01.2013
19;Buwoudimi;9436030019;Buwoudimi;91.28.01.2014
20;Ibodiyo;9436030020;Ibodiyo;91.28.01.2015
