No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kregenan;3513150001;Kregenan;35.13.14.2001
2;Rondokuning;3513150002;Rondokuning;35.13.14.2002
3;Semampir;3513150003;Semampir;35.13.14.1003
4;Bulu;3513150004;Bulu;35.13.14.2004
5;Sidomukti;3513150005;Sidomukti;35.13.14.1005
6;Kraksaan Wetan;3513150006;Kraksaan Wetan;35.13.14.1007
7;Rangkang;3513150007;Rangkang;35.13.14.2006
8;Kandangjati Kulon;3513150008;Kandang Jati Kulon;35.13.14.1008
9;Kandangjati Wetan;3513150009;Kandang Jati Wetan;35.13.14.2009
10;Alassumur Kulon;3513150010;Alassumur Kulon;35.13.14.2010
11;Sumberlele;3513150011;Sumberlele;35.13.14.2011
12;Tamansari;3513150012;Tamansari;35.13.14.2012
13;Asembakor;3513150013;Asembakor;35.13.14.2013
14;Kebonagung;3513150014;Kebonagung;35.13.14.2014
15;Sidopekso;3513150015;Sidopekso;35.13.14.2015
16;Patokan;3513150016;Patokan;35.13.14.1017
17;Asembagus;3513150017;Asembagus;35.13.14.2018
18;Kalibuntu;3513150018;Kalibuntu;35.13.14.2016
