No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jatisari;3523190001;Jatisari;35.23.04.2012
2;Kayen;3523190002;Kayen;35.23.04.2014
3;Sukoharjo;3523190003;Sukoharjo;35.23.04.2018
4;Sidomulyo;3523190004;Sidomulyo;35.23.04.2022
5;Cingklung;3523190005;Cingklung;35.23.04.2024
6;Margosuko;3523190006;Margosuko;35.23.04.2023
7;Ngampelrejo;3523190007;Ngampelrejo;35.23.04.2021
8;Pugoh;3523190008;Pugoh;35.23.04.2019
9;Karangrejo;3523190009;Karangrejo;35.23.04.2017
10;Sumberan;3523190010;Sumberan;35.23.04.2013
11;Siding;3523190011;Siding;35.23.04.2007
12;Tengger Kulon;3523190012;Tenggerkulon;35.23.04.2005
13;Ngujuran;3523190013;Ngujuran;35.23.04.2002
14;Tlogoagung;3523190014;Tlogoagung;35.23.04.2001
15;Latsari;3523190015;Latsari;35.23.04.2003
16;Sukolilo;3523190016;Sukolilo;35.23.04.2004
17;Bulujowo;3523190017;Bulujowo;35.23.04.2006
18;Bulumeduro;3523190018;Bulumeduro;35.23.04.2009
19;Banjarejo;3523190019;Banjarjo;35.23.04.2010
20;Tergambang;3523190020;Tergambang;35.23.04.2008
21;Sembungin;3523190021;Sembungin;35.23.04.2016
22;Boncong;3523190022;Boncong;35.23.04.2011
23;Bogorejo;3523190023;Bogorejo;35.23.04.2015
24;Bancar;3523190024;Bancar;35.23.04.2020
