No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Nanjung;6106060001;Sungai Nanjung;61.04.12.2016
2;Pesaguan Kanan;6106060002;Pesaguan Kanan;61.04.12.2014
3;Pesaguan Kiri;6106060003;Pesaguan Kiri;61.04.12.2007
4;Sungai Bakau;6106060004;Sungai Bakau;61.04.12.2012
5;Pematang Gadung;6106060005;Pematang Gadung;61.04.12.2013
6;Sungai Besar;6106060006;Sungai Besar;61.04.12.2015
7;Sungai Pelang;6106060007;Sungai Pelang;61.04.12.2008
8;Sungai Jawi;6106060008;Sungai Jawi;61.04.12.2006
9;Kemuning Biutak;6106060009;Kemuning Biutak;61.04.12.2017
10;Harapan Baru;6106060010;Harapan Baru;61.04.12.2018
11;Pagar Mentimun;6106060011;Pagar Mentimun;61.04.12.2019
