No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pintu Batu;1206060001;Pintu Batu;12.12.03.2001
2;Pardomuan;1206060002;Pardomuan;12.12.03.2017
3;Ombur;1206060003;Ombur;12.12.03.2006
4;Parsambilan;1206060004;Parsambilan;12.12.03.2003
5;Sigodang Tua;1206060005;Sigodang Tua;12.12.03.2010
6;Sinta Dame;1206060006;Sinta Dame;12.12.03.2014
7;Natolutali;1206060007;Natolutali;12.12.03.2008
8;Dalihan Natolu;1206060008;Dalihan Natolu;12.12.03.2009
9;Huta Gurgur Ii;1206060009;Huta Gur- Gur Ii;12.12.03.2004
10;Huta Gurgur I;1206060010;Huta Gur-gur I;12.12.03.2018
11;Sitorang I;1206060011;Sitorang;12.12.03.2002
12;Huta Namora;1206060012;Hutanamora;12.12.03.2015
13;Silaen;1206060021;Silaen;12.12.03.2005
14;Lumban Dolok;1206060022;Lumban Dolok;12.12.03.2022
15;Napitupulu;1206060023;Napitupulu;12.12.03.2023
16;Hutagaol Sihujur;1206060024;Hutagaol Sihujur;12.12.03.2024
17;Sibide Barat;1206060025;Sibide Barat;12.12.03.2026
18;Sibide;1206060026;Sibide;12.12.03.2027
19;Meranti Barat;1206060027;Meranti Barat;12.12.03.2025
20;Simanobak;1206060028;Simanobak;12.12.03.2028
21;Marbulang;1206060029;Marbulang;12.12.03.2031
22;Siringkiron;1206060030;Siringkiron;12.12.03.2030
23;Panindii;1206060031;Panindi;12.12.03.2029
