No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Makalisung;7106010001;Makalisung;71.06.01.2001
2;Waleo;7106010002;Waleo;71.06.01.2002
3;Lilang;7106010003;Lilang;71.06.01.2003
4;Lansot;7106010004;Lansot;71.06.01.2004
5;Kema Tiga;7106010005;Kema Iii;71.06.01.2005
6;Kema Dua;7106010006;---;---
7;Kema Satu;7106010007;---;---
8;Tontalete;7106010008;Tontalete;71.06.01.2008
9;Tontelete Rok Rok;7106010009;Tontaalete Rok-rok;71.06.01.2009
10;Waleo Dua;7106010010;Waleo Dua;71.06.01.2010
