No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Manawadano;1214084001;Manawadano;12.14.23.2005
2;Sisobahili Siwalawa;1214084002;Sisobahili Siwalawa;12.14.23.2004
3;Talio;1214084003;Talio;12.14.23.2006
4;Hiliadulo;1214084004;Hiliadulo;12.14.23.2002
5;Maluo;1214084005;Maluo;12.14.23.2001
6;Umbuasi;1214084008;Umbuasi;12.14.23.2003
7;Anaoma;1214084010;Anaoma;12.14.23.2007
8;Berua Siwalawa;1214084011;Berua Siwalawa;12.14.23.2008
9;Hiligodu;1214084012;Hiligodu;12.14.23.2010
10;Bukit Burasi;1214084013;Bukit Burasi;12.14.23.2011
11;Umbuasi Barat;1214084014;Umbuasi Barat;12.14.23.2009
