No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Temuwangi;3310140001;Temuwangi;33.10.12.2001
2;Beji;3310140002;Beji;33.10.12.2002
3;Ngaren;3310140003;Ngaren;33.10.12.2003
4;Jatimulyo;3310140004;Jatimulyo;33.10.12.2004
5;Jetis Wetan;3310140005;Jetiswetan;33.10.12.2005
6;Keden;3310140006;Keden;33.10.12.2006
7;Bendo;3310140007;Bendo;33.10.12.2007
8;Tambakboyo;3310140008;Tambakboyo;33.10.12.2008
9;Kedungan;3310140009;Kedungan;33.10.12.2009
10;Sobayan;3310140010;Sobayan;33.10.12.2010
11;Kalangan;3310140011;Kalangan;33.10.12.2011
12;Troketon;3310140012;Troketon;33.10.12.2012
13;Kaligawe;3310140013;Kaligawe;33.10.12.2013
14;Lemahireng;3310140014;Lemahireng;33.10.12.2014
