No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Limbato;7505050001;Limbato;75.05.05.2006
2;Papualangi;7505050002;Papulangi;75.05.05.2007
3;Tolinggula Ulu;7505050003;Tolinggula Ulu;75.05.05.2003
4;Tolinggula Tengah;7505050004;Tolinggula Tengah;75.05.05.2001
5;Tolinggula Pantai;7505050005;Tolinggula Pantai;75.05.05.2002
6;Cempaka Putih;7505050008;Cempaka Putih;75.05.05.2011
7;Molangga;7505050009;Molangga;75.05.05.2008
8;Ilotunggula;7505050012;Ilotunggulo;75.05.05.2018
9;Tolite Jaya;7505050013;Tolite Jaya;75.05.05.2014
10;Ilomangga;7505050017;Ilomangga;75.05.05.2017
