No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pondos;7105112001;Pondos;71.05.17.2006
2;Elusan;7105112002;Elusan;71.05.17.2007
3;Tewasen;7105112003;Tewasen;71.05.17.2005
4;Teep;7105112004;Teep;71.05.17.2008
5;Kapitu;7105112005;Kapitu;71.05.17.2001
6;Kawangkoan Bawah;7105112006;Kawangkoan Bawah;71.05.17.1002
7;Rumoong Bawah;7105112007;Rumoong Bawah;71.05.17.1003
8;Rumoong Bawah;7105112007;Rumoong Bawah;71.05.17.2004
9;Desa Rumoong Bawah;7105112008;Pakuure Satu;71.05.09.2011
10;Wakan;7105112009;Wakan;71.05.17.2009
11;Teep Trans;7105112010;Teep Trans;71.05.17.2010
