No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Patukrejo;3305081001;Patukrejo;33.05.23.2001
2;Ngasinan;3305081002;Ngasinan;33.05.23.2002
3;Pujodadi;3305081003;Pujodadi;33.05.23.2003
4;Balorejo;3305081004;Balorejo;33.05.23.2004
5;Tlogorejo;3305081005;Tlogorejo;33.05.23.2006
6;Rowosari;3305081006;Rowosari;33.05.23.2005
7;Bonorowo;3305081007;Bonorowo;33.05.23.2007
8;Sirnoboyo;3305081008;Sirnoboyo;33.05.23.2008
9;Bonjokkidul;3305081009;Bonjokkidul;33.05.23.2009
10;Bonjoklor;3305081010;Bonjoklor;33.05.23.2010
11;Mrentul;3305081011;Mrentul;33.05.23.2011
