No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangkalan Jambi;1408020005;Pangkalan Jambi;14.03.03.2003
2;Dompas;1408020014;Dompas;14.03.03.2002
3;Sejangat;1408020015;Sejangat;14.03.03.2001
4;Sungai Pakning;1408020016;Sungaipakning;14.03.03.1010
5;Sungai Selari;1408020017;Sungaiselari;14.03.03.2004
6;Buruk Bakul;1408020018;Buruk Bakul;14.03.03.2005
7;Bukit Batu;1408020019;Bukit Batu;14.03.03.2006
8;Sukajadi;1408020020;Sukajadi;14.03.03.2007
9;Pakning Asal;1408020029;Pakning Asal;14.03.03.2017
10;Batang Duku;1408020030;Batang Duku;14.03.03.2016
