No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wonosari;1605090001;Wonosari;16.05.12.2016
2;Megang Sakti Ii;1605090002;Megang Sakti Ii;16.05.12.2003
3;Megang Sakti Iv;1605090003;Megang Sakti Iv;16.05.12.2005
4;Megang Sakti Iii;1605090004;Megang Sakti Iii;16.05.12.2004
5;Pagar Ayu;1605090005;Pagar Ayu;16.05.12.2014
6;Megang Sakti I;1605090006;Megang Sakti I;16.05.12.1001
7;Sumber Rejo;1605090007;Sumber Rejo;16.05.12.2007
8;Megang Sakti V;1605090008;Megang Sakti V;16.05.12.2013
9;Jajaran Baru Ii;1605090009;Jajaran Baru Ii;16.05.12.2018
10;Muara Megang;1605090010;Muara Megang;16.05.12.2002
11;Marga Puspita;1605090011;Marga Puspita;16.05.12.2012
12;Tegal Sari;1605090012;Tegal Sari;16.05.12.2011
13;Campur Sari;1605090013;Campur Sari;16.05.12.2010
14;Mekarsari;1605090014;Mekar Sari;16.05.12.2009
15;Karya Mulya;1605090015;Karya Mulia;16.05.12.2015
16;Rejosari;1605090016;Rejo Sari;16.05.12.2008
17;Trisakti;1605090017;Trisakti;16.05.12.2017
18;Jajaran Baru I;1605090018;Jajaran Baru Ii;16.05.12.2018
19;Mulyo Sari;1605090020;Mulyo Sari;16.05.12.2020
20;Muara Megang I;1605090021;Muara Megang I;16.05.12.2019
21;Talang Ubi;1605090022;Talang Ubi;16.05.12.1021
