No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bolatena;5314061001;Bolatena;53.14.10.2001
2;Sotimori;5314061002;Sotimori;53.14.10.2003
3;Daiama;5314061003;Daiama;53.14.10.2005
4;Lifuleo;5314061004;Lifuleo;53.14.10.2002
5;Daurendale;5314061005;Daeurendale;53.14.10.2004
6;Pukuafu;5314061006;Pukuafu;53.14.10.2006
7;Tena Lai;5314061007;Daiama;53.14.10.2005
