No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulo U;1110070001;Pulo U;11.11.10.2028
2;Abeuk Jaloh;1110070002;Abeuk Jaloh;11.11.10.2027
3;Pulo Seuna;1110070003;Pulo Seuna;11.11.10.2023
4;Pulo Blang;1110070004;Pulo Blang;11.11.10.2025
5;Pulo Iboih;1110070005;Pulo Iboih;11.11.10.2026
6;Pulo Reudeup;1110070006;Pulo Reudeup;11.11.10.2022
7;Gampong Meulinteung;1110070007;Gampong Meulinteung;11.11.10.2006
8;Lamkuta;1110070008;Lamkuta;11.11.10.2010
9;Ruseb Ara;1110070009;Ruseb Ara;11.11.10.2014
10;Lueng;1110070010;Lueng;11.11.10.2012
11;Ruseb Dayah;1110070011;Ruseb Dayah;11.11.10.2015
12;Kambuek;1110070012;Kambuek;11.11.10.2013
13;Bada Timu;1110070013;Bada Timu;11.11.10.2017
14;Bada Barat;1110070014;Bada Barat;11.11.10.2016
15;Barat Lanyan;1110070015;Barat Lanyan;11.11.10.2009
16;Geundot;1110070016;Geundot;11.11.10.2011
17;Meunasah Krueng;1110070017;Meunasah Krueng;11.11.10.2008
18;Paya Bieng;1110070018;Paya Bieng;11.11.10.2007
19;Jangka Alue;1110070019;Jangka Alue;11.11.10.2004
20;Jangka Keutapang;1110070020;Jangka Keutapang;11.11.10.2002
21;Lampoh Rayeuk;1110070021;Lampoh Rayeuk;11.11.10.2021
22;Lhok Bugeng;1110070022;Lhok Bugeng;11.11.10.2020
23;Linggong;1110070023;Linggong;11.11.10.2024
24;Alue Buya;1110070024;Alue Buya;11.11.10.2029
25;Tanoh Anoe;1110070025;Tanah Anoe;11.11.10.2019
26;Tanjongan;1110070026;Tanjongan;11.11.10.2018
27;Jangka Alue Bie;1110070027;Jangka Alue Bie;11.11.10.2005
28;Jangka Mesjid;1110070028;Jangka Mesjid;11.11.10.2001
29;Jangka Alue U;1110070029;Jangka Alue U;11.11.10.2003
30;Pante Peusangan;1110070030;Pante Peusangan;11.11.10.2045
31;Bugak Krueng;1110070031;Bugak Krueng;11.11.10.2036
32;Bugak Mesjid;1110070032;Bugak Mesjid;11.11.10.2034
33;Bugak Krueng Mate;1110070033;Bugak Krueng Matee;11.11.10.2035
34;Bugeng;1110070034;Bugeng;11.11.10.2040
35;Kuala Ceurape;1110070035;Kuala Cerape;11.11.10.2044
36;Alue Bayeu Utang;1110070036;Alue Bayeu Utang;11.11.10.2042
37;Ulee Ceue;1110070037;Ulee Ceu;11.11.10.2043
38;Alue Kuta;1110070038;Alue Kuta;11.11.10.2041
39;Punjot;1110070039;Punjot;11.11.10.2039
40;Pulo Pineung Mns Ii;1110070040;Pulo Pineung Meunasah Dua;11.11.10.2038
41;Bugak Blang;1110070041;Bugak Blang;11.11.10.2033
42;Pante Sukon;1110070042;Pante Sukon;11.11.10.2031
43;Pante Paku;1110070043;Pante Paku;11.11.10.2032
44;Pante Ranub;1110070044;Pante Ranub;11.11.10.2037
45;Alue Buya Pasi;1110070045;Alue Buya Pasi;11.11.10.2030
46;Alue Bie Pusong;1110070046;Alue Bie Pusong;11.11.10.2046
