No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lueng Baro;1115041001;Lueng Baro;11.15.06.2001
2;Alue Kambuek;1115041002;Alue Kambuk;11.15.06.2002
3;Kuta Padang;1115041003;Kuta Padang;11.15.06.2003
4;Suak Bili;1115041004;Suak Bilie;11.15.06.2004
5;Macah;1115041005;Macah;11.15.06.2005
6;Seumambek;1115041006;Seumambek;11.15.06.2006
7;Cot Kuta;1115041007;Cot Kuta;11.15.06.2007
8;Kabu Blang Sapek;1115041008;Kabu Blang Sapek;11.15.06.2008
9;Cot Peradi;1115041009;Cot Peuradi;11.15.06.2009
10;Blang Sapek;1115041010;Blang Sapek;11.15.06.2010
11;Lhok Beutong;1115041011;Lhok Beutong;11.15.06.2011
12;Kampong Teungoh;1115041012;Gampong Teungoh;11.15.06.2012
13;Lhok Rameun;1115041013;Lhok Rameuan;11.15.06.2013
14;Blang Mulieng;1115041014;Blang Muling;11.15.06.2014
15;Krak Tampai;1115041015;Krak Tampai;11.15.06.2015
16;Meureubo;1115041016;Meureubo;11.15.06.2016
17;Kuta Baro Bm;1115041017;---;---
18;Alue Peusaja;1115041018;Alue Peusaja;11.15.06.2018
19;Alue Gajah;1115041019;Alue Gajah;11.15.06.2019
