No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Manyang;1109071001;Manyang;11.07.29.2011
2;Meunasah Sagoe;1109071002;Sagoe;11.07.29.2004
3;Pulo Iboih;1109071003;Pulo Iboih;11.07.29.2008
4;Jurong Baro;1109071004;Jurong Baro;11.07.29.2006
5;Geunteng;1109071005;Geunteng;11.07.29.2005
6;Sukon Paku;1109071006;Sukon Paku;11.07.29.2007
7;Blang Baroh;1109071007;Blang Baroh;11.07.29.2010
8;Meunasah Sangget;1109071008;---;---
9;Meunasah Bungong;1109071009;---;---
10;Meunasah Seukee;1109071010;Seuke;11.07.29.2020
11;Pulo Panjou;1109071011;Pulo Panjoe;11.07.29.2012
12;Seureukui_cebrek;1109071012;Seureukui Cebrek;11.07.29.2015
13;Meunasah Daboih;1109071013;---;---
14;Bale Gantung;1109071014;Bale Gantung;11.07.29.2013
15;Me Teumpeun;1109071015;Meuteumpeun;11.07.29.2002
16;U Bungkok;1109071016;U. Bungkok;11.07.29.2001
17;Kumbang Unoe;1109071017;Kumbang Unoe;11.07.29.2003
18;Glumpang Bungkok;1109071018;Glumpang Bungkok;11.07.29.2016
19;Meunasah Kumpang;1109071019;---;---
20;Meunasah Ukee;1109071020;Ukee;11.07.29.2017
21;Palong;1109071021;Palong;11.07.29.2019
