No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Pengharapan;6302040001;Tanjung Pengharapan;63.02.04.2008
2;Batu Tunau;6302040002;Batu Tunau;63.02.04.2001
3;Sejakah;6302040003;Sejakah;63.02.04.2002
4;Bekambit;6302040004;Bekambit;63.02.04.2003
5;Bekambit Asri;6302040005;Bekambit Asri;63.02.04.2014
6;Betung;6302040006;Betung;63.02.04.2009
7;Langkang Baru;6302040007;Langkang Baru;63.02.04.2004
8;Karang Sari Indah;6302040008;Karangsari Indah;63.02.04.2013
9;Sungai Limau;6302040009;Sungai Limau;63.02.04.2006
10;Langkang Lama;6302040010;Langkang Lama;63.02.04.2005
11;Kulipak;6302040011;Kulipak;63.02.04.2012
12;Berangas;6302040012;Berangas;63.02.04.2007
13;Teluk Mesjid;6302040013;Teluk Mesjid;63.02.04.2010
14;Teluk Gosong;6302040014;Teluk Gosong;63.02.04.2011
