No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Argomulyo;3373010;Argomulyo;33.73.03
2;Tingkir;3373020;Tingkir;33.73.02
3;Sidomukti;3373030;Sidomukti;33.73.04
4;Sidorejo;3373040;Sidorejo;33.73.01
