No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Lancar;1408050001;Teluklancar;14.03.02.2006
2;Kembung Luar;1408050002;Kembung Luar;14.03.02.2007
3;Teluk Pambang;1408050003;Telukpambang;14.03.02.2004
4;Muntai;1408050004;Muntai;14.03.02.2009
5;Bantan Air;1408050005;Bantan Air;14.03.02.2002
6;Bantan Tengah;1408050006;Bantan Tengah;14.03.02.2001
7;Selat Baru;1408050007;Selat Baru;14.03.02.2005
8;Bantan Tua;1408050008;Bantan Tua;14.03.02.2003
9;Jangkang;1408050009;Jangkang;14.03.02.2008
10;Kembung Baru;1408050010;Kembung Baru;14.03.02.2017
11;Pambang Pesisir;1408050011;Pampang Pesisir;14.03.02.2014
12;Pambang Baru;1408050012;Pampang Baru;14.03.02.2016
13;Suka Maju;1408050013;Sukamaju;14.03.02.2015
14;Muntai Barat;1408050014;Muntai Barat;14.03.02.2022
15;Bantan Sari;1408050015;Bantan Sari;14.03.02.2019
16;Bantan Timur;1408050016;Bantan Timur;14.03.02.2020
17;Teluk Papal;1408050017;Telukpapal;14.03.02.2021
18;Ulu Pulau;1408050018;Ulu Pulau;14.03.02.2012
19;Mentayan;1408050019;Mentayan;14.03.02.2013
20;Resam Lapis;1408050020;Resam Lapis;14.03.02.2010
21;Berancah;1408050021;Berancah;14.03.02.2011
22;Pasiran;1408050022;Pasiran;14.03.02.2018
23;Deluk;1408050023;Deluk;14.03.02.2023
