No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Selotinatah;3520061001;Selotinatah;35.20.16.2001
2;Pendem;3520061002;Pendem;35.20.16.2002
3;Banyudono;3520061003;Banyudono;35.20.16.2010
4;Banjarpanjang;3520061004;Banjarpanjang;35.20.16.2011
5;Banjarejo;3520061005;Banjarejo;35.20.16.2012
6;Mojopurno;3520061006;Mojopurno;35.20.16.2009
7;Balegondo;3520061007;Balegondo;35.20.16.2007
8;Ngariboyo;3520061008;Ngariboyo;35.20.16.2008
9;Baleasri;3520061009;Baleasri;35.20.16.2006
10;Sumberdukun;3520061010;Sumberdukun;35.20.16.2005
11;Selopanggung;3520061011;Selopanggung;35.20.16.2004
12;Bangsri;3520061012;Bangsri;35.20.16.2003
