No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Taganik;9402222002;Taganik;91.02.35.2002
2;Yelengga;9402222003;Yalengga;91.02.35.2001
3;Wananuk;9402222004;Wananuk;91.02.35.2004
4;Pilimo;9402222007;Pilimo;91.02.35.2006
5;Tumun;9402222008;Tumun;91.02.35.2007
6;Akorek;9402222009;Akorek;91.02.35.2008
7;Manili;9402222010;Manili;91.02.35.2009
8;Aipakma;9402222011;Aipakma;91.02.35.2010
9;Wugurima;9402222012;Wugurima;91.02.35.2015
10;Bitti;9402222013;Bitti;91.02.35.2016
11;Wananuk Dua;9402222014;Wamanuk Dua;91.02.35.2017
