No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Neglasari;3211080003;Neglasari;32.11.03.2013
2;Sukamenak;3211080004;Sukamenak;32.11.03.2003
3;Jatibungur;3211080005;---;---
4;Darmajaya;3211080006;Darmajaya;32.11.03.2002
5;Darmaraja;3211080007;Darmaraja;32.11.03.2001
6;Cipeuteuy;3211080008;Cipeuteuy;32.11.03.2007
7;Cikeusi;3211080011;Cikeusi;32.11.03.2006
8;Cieunteung;3211080012;Cieunteung;32.11.03.2009
9;Tarunajaya;3211080013;Tarunajaya;32.11.03.2015
10;Sukaratu;3211080014;Sukaratu;32.11.03.2005
11;Leuwihideung;3211080015;---;---
12;Cibogo;3211080016;---;---
13;Cipaku;3211080017;---;---
14;Karang Pakuan;3211080018;Karangpakuan;32.11.03.2010
15;Paku Alam;3211080019;Pakualam;32.11.03.2011
16;Ranggon;3211080020;Ranggon;32.11.03.2016
