No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ngulungwetan;3503020001;Ngulungwetan;35.03.02.2003
2;Ngulungkulon;3503020002;Ngulungkulon;35.03.02.2001
3;Sobo;3503020003;Sobo;35.03.02.2002
4;Craken;3503020004;Craken;35.03.02.2004
5;Masaran;3503020005;Masaran;35.03.02.2005
6;Munjungan;3503020006;Munjungan;35.03.02.2008
7;Tawing;3503020007;Tawing;35.03.02.2006
8;Bendoroto;3503020008;Bendoroto;35.03.02.2010
9;Bangun;3503020009;Bangun;35.03.02.2011
10;Karangturi;3503020010;Karangturi;35.03.02.2007
11;Besuki;3503020011;Besuki;35.03.02.2009
