No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rembul;3328030001;Rembul;33.28.03.2001
2;Dukuhtengah;3328030002;Dukuhtengah;33.28.03.2002
3;Kedawung;3328030003;Kedawung;33.28.03.2003
4;Suniarsih;3328030004;Suniarsih;33.28.03.2004
5;Karangmulyo;3328030005;Karangmulya;33.28.03.2005
6;Tuwel;3328030006;Tuwel;33.28.03.2006
7;Bojong;3328030007;Bojong;33.28.03.2007
8;Buniwah;3328030008;Buniwah;33.28.03.2008
9;Lengkong;3328030009;Lengkong;33.28.03.2009
10;Batunyana;3328030010;Batunyana;33.28.03.2010
11;Sangkanayu;3328030011;Sangkanayu;33.28.03.2011
12;Gunungjati;3328030012;Gunungjati;33.28.03.2012
13;Pucangluwuk;3328030013;Puncangluwuk;33.28.03.2013
14;Kajenengan;3328030014;Kajenengan;33.28.03.2014
15;Kalijambu;3328030015;Kalijambu;33.28.03.2015
16;Danasari;3328030016;Danasari;33.28.03.2016
17;Cikura;3328030017;Cikura;33.28.03.2017
