No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tumbang Kataei;6209111001;Tumbang Kataei;62.06.13.2002
2;Tumbang Dahuei;6209111002;Tumbang Dahuei;62.06.13.2004
3;Rantau Pandan;6209111003;Rantau Pandan;62.06.13.2005
4;Tumbang Gaei;6209111004;Tumbang Gaei;62.06.13.2001
5;Penda Nange;6209111005;Penda Nange;62.06.13.2011
6;Rangan Rondan;6209111006;Rangan Rondan;62.06.13.2006
7;Rangan Bahekang;6209111007;Rangan Bahekang;62.06.13.2007
8;Tumbang Kajamei;6209111008;Tumbang Kajamei;62.06.13.2008
9;Tumbang Karuei;6209111009;Tumbang Karuei;62.06.13.2003
10;Tanjung Batik;6209111010;Tanjung Batik;62.06.13.2010
11;Tumbang Kaburai;6209111011;Tumbang Kaburai;62.06.13.2009
