No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tukang Langit;6202231001;Tukang Langit;62.02.17.2007
2;Buana Mustika;6202231002;Buana Mustika;62.02.17.2016
3;Tanjung Harapan;6202231003;Tanjung Harapan;62.02.17.2015
4;Tumbang Sangai;6202231004;Tumbang Sangai;62.02.17.2006
5;Beringin Agung;6202231005;Beringin Agung;62.02.17.2008
6;Rantau Katang;6202231006;Rantau Katang;62.02.17.2005
7;Tumbang Mangkup;6202231007;Tumbang Mangkup;62.02.17.2004
8;Agung Mulya;6202231008;Agung Mulya;62.02.17.2009
9;Rantau Tampang;6202231009;Rantau Tampang;62.02.17.2003
10;Luwuk Kuwan;6202231010;Luwuk Kowan;62.02.17.2002
11;Batu Agung;6202231011;Batu Agung;62.02.17.2010
12;Tumbang Bajanei;6202231012;Tumbang Bajanei;62.02.17.2018
13;Tumbang Boloi;6202231013;Tumbang Boloi;62.02.17.2001
14;Tri Buana;6202231014;Tri Buana;62.02.17.2017
15;Bukit Indah;6202231015;Bukit Indah;62.02.17.2011
16;Tumbang Puan;6202231016;Tumbang Puan;62.02.17.2012
17;Rantau Sawang;6202231017;Rantau Sawang;62.02.17.2014
18;Rantau Suang;6202231018;Rantau Suang;62.02.17.2013
