No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Besur;3524210001;Besur;35.24.09.2001
2;Kebalan Kulon;3524210002;Kebalankulon;35.24.09.2006
3;Kudikan;3524210003;Kudikan;35.24.09.2007
4;Manyar;3524210004;Manyar;35.24.09.2009
5;Trosono;3524210005;Trosono;35.24.09.2010
6;Latek;3524210006;Latek;35.24.09.2011
7;Miru;3524210007;Miru;35.24.09.2012
8;Bulutengger;3524210008;Bulutengger;35.24.09.2018
9;Bugel;3524210009;Bugel;35.24.09.2020
10;Siman;3524210010;Siman;35.24.09.2017
11;Kembangan;3524210011;Kembangan;35.24.09.2016
12;Karang;3524210012;Karang;35.24.09.2015
13;Sungegeneng;3524210013;Sungegeneng;35.24.09.2021
14;Porodeso;3524210014;Porodeso;35.24.09.2019
15;Moro;3524210015;Moro;35.24.09.2014
16;Sekaran;3524210016;Sekaran;35.24.09.2013
17;Jugo;3524210017;Jugo;35.24.09.2008
18;Ngarum;3524210018;Ngarum;35.24.09.2005
19;Titik;3524210019;Titik;35.24.09.2002
20;Kendal;3524210020;Kendal;35.24.09.2003
21;Keting;3524210021;Keting;35.24.09.2004
