No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gaddong;7371070001;Gaddong;73.71.06.1003
2;Wajo Baru;7371070002;Wajo Baru;73.71.06.1002
3;Tompo Balang;7371070003;Tompo Balang;73.71.06.1010
4;Malimongan Baru;7371070004;Malimongan Baru;73.71.06.1001
5;Timungan Lompoa;7371070005;Timungan Lompoa;73.71.06.1012
6;Baraya;7371070006;Baraya;73.71.06.1005
7;Bontoala;7371070007;Bontoala;73.71.06.1004
8;Bontoala Parang;7371070008;Bontoala Parang;73.71.06.1009
9;Bontoala Tua;7371070009;Bontoala Tua;73.71.06.1008
10;Bunga Ejaya;7371070010;Bunga Ejaya;73.71.06.1011
11;Layang;7371070011;Layang;73.71.06.1006
12;Parang Layang;7371070012;Parang Layang;73.71.06.1007
