No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Klanting;3508130001;Klanting;35.08.15.2001
2;Kebonagung;3508130002;Kebonagung;35.08.15.2002
3;Karangsari;3508130003;Karangsari;35.08.15.2003
4;Dawuhan Lor;3508130004;Dawuhan Lor;35.08.15.2004
5;Kutorenon;3508130005;Kutorenon;35.08.15.2005
6;Selokbesuki;3508130006;Selokbesuki;35.08.15.2006
7;Sumberejo;3508130007;Sumberejo;35.08.15.2007
8;Uranggantung;3508130008;Uranggantung;35.08.15.2008
9;Selokgondang;3508130009;Selokgondang;35.08.15.2009
10;Bondoyudo;3508130010;Bondoyudo;35.08.15.2010
