No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pagai;9414040001;Paghai;91.17.05.2017
2;Kerke;9414040002;Kerke;91.17.05.2018
3;Arare;9414040003;Arare;91.17.05.2016
4;Katage;9414040004;Katage;91.17.05.2003
5;Yagatsu;9414040005;Yagatsu;91.17.05.2001
6;Sogophe;9414040006;Sogope;91.17.05.2004
7;Wiyage;9414040007;Wiyage;91.17.05.2005
8;Tsemtaipim;9414040008;Semtaipim;91.17.05.2012
9;Amagatsu;9414040009;Amagatsu;91.17.05.2002
10;Atsipim;9414040010;Atsipim;91.17.05.2011
11;Okor;9414040011;Okor;91.17.05.2010
12;Warogom;9414040012;Warogom;91.17.05.2014
13;Gairipim;9414040013;Geiripim;91.17.05.2013
14;Kaibusene;9414040014;Kaibusene;91.17.05.2015
15;Kasima;9414040015;Kasima;91.17.05.2006
16;Kaibu;9414040016;Kaibu;91.17.05.2008
17;Amenda;9414040017;Amenda;91.17.05.2007
18;A M U R O;9414040018;Omuro;91.17.05.2009
19;Mani;9414040019;Mani;91.17.05.2019
