No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cingkes;1209110001;Cingkes;12.08.26.2001
2;Paribuan;1209110002;Paribuan;12.08.26.2002
3;Saran Padang;1209110003;Saran Padang;12.08.26.2003
4;Mariah Dolok;1209110004;Mariah Dolok;12.08.26.2004
5;Dolok Mariah;1209110005;Dolok Mariah;12.08.26.2006
6;Marubun Lokkung;1209110006;Marubun Lokkung;12.08.26.2005
7;Bawang;1209110007;Bawang;12.08.26.2007
8;Huta Saing;1209110008;Huta Saing;12.08.26.2008
9;Togur;1209110009;Togur;12.08.26.2009
10;Perasmian;1209110010;Perasmian;12.08.26.2010
11;Tanjung Purba;1209110011;Tanjung Purba;12.08.26.2011
12;Ujung Bawang;1209110012;Ujung Bawang;12.08.26.2014
13;Silau Marawan;1209110013;Silau Marawan;12.08.26.2012
14;Bosi Sinombah;1209110014;Bosi Sinumbah;12.08.26.2013
