No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gedung Cahya Kuningan;1813090001;Gedung Cahya Kuningan;18.13.09.2005
2;Suka Banjar;1813090002;Suka Banjar;18.13.09.2006
3;Suka Negara;1813090003;Suka Negara;18.13.09.2007
4;Pekon Mon;1813090004;Pekon Mon;18.13.09.2004
5;Muara Tembulih;1813090005;Muara Tembulih;18.13.09.2008
6;Negeri Ratu Ngambur;1813090006;Negeri Ratu Ngambur;18.13.09.2003
7;Bumi Ratu;1813090007;Bumi Ratu;18.13.09.2009
8;Ulok Mukti;1813090008;Ulok Mukti;18.13.09.2002
9;Sumber Agung;1813090009;Sumber Agung;18.13.09.2001
