No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Galang;5315031001;Galang;53.15.07.2007
2;Pong Welak;5315031002;Pong Welak;53.15.07.2006
3;Rehak;5315031003;Rehak;53.15.07.2008
4;Orong;5315031004;Orong;53.15.07.2005
5;Gurung;5315031005;Gurung;53.15.07.2004
6;Lale;5315031006;Lale;53.15.07.2011
7;Golo Ronggot;5315031007;Golo Ronggot;53.15.07.2001
8;Watu Umpu;5315031008;Watu Umpu;53.15.07.2009
9;Dunta;5315031009;Dunta;53.15.07.2003
10;Semang;5315031010;Semang;53.15.07.2002
11;Pengka;5315031011;Pengka;53.15.07.2010
12;Racang Welak;5315031012;Racang Welak;53.15.07.2015
13;Robo;5315031013;Robo;53.15.07.2017
14;Wewa;5315031014;Wewa;53.15.07.2018
15;Golo Ndari;5315031015;Golo Ndari;53.15.07.2019
16;Sewar;5315031016;Sewar;53.15.07.2016
