No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Miosnum;9408072001;Miosnum;91.05.14.2001
2;Jeniari;9408072002;Jeniari;91.05.14.2002
3;Yeituarau;9408072003;Yeituarau;91.05.14.2005
4;Ausem;9408072004;Ausem;91.05.14.2004
5;Kumpeki;9408072005;Umpeki;91.05.14.2003
