No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rura Julu Toruan;1205050001;Rura Julu Toruan;12.02.04.2011
2;Rura Julu Dolok;1205050002;Rura Julu Dolok;12.02.04.2010
3;Simanungkalit;1205050003;Simanungkalit;12.02.04.2003
4;Hutauruk;1205050004;Hutauruk;12.02.04.2002
5;Situmeang Habinsaran;1205050005;Situmeang Habinsaran;12.02.04.1001
6;Situmeang Hasundutan;1205050006;Situmeang Hasundutan;12.02.04.2004
7;Lobusingkam;1205050007;Lobu Singkam;12.02.04.2009
8;Pagar Batu;1205050008;Pagarbatu;12.02.04.2013
9;Sipahutar;1205050009;Sipahutar;12.02.04.2005
10;Huta Raja;1205050010;Huta Raja;12.02.04.2008
11;Tapian Nauli;1205050011;Tapian Nauli;12.02.04.2007
12;Huta Raja Hasundutan;1205050012;Hutaraja Hasundutan;12.02.04.2012
13;Huta Raja Simanungkalit;1205050013;Hutaraja Simanungkalit;12.02.04.2014
14;Hutauruk Hasundutan;1205050014;Hutauruk Hasundutan;12.02.04.2015
