No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Elok;5307040004;Elok;53.05.05.2010
2;Maritaing;5307040005;Maritaing;53.05.05.2008
3;Kolana Selatan;5307040006;Kolana Selatan;53.05.05.2005
4;Kolana Utara;5307040007;Kolana Utara;53.05.05.1001
5;Mausamang;5307040008;Mausamang;53.05.05.2012
6;Tanglapui Timur;5307040009;Tanglapui Timur;53.05.05.2011
7;Tanglapui;5307040010;Tanglapui;53.05.05.2004
8;Belemana;5307040011;Belemana;53.05.05.2013
9;Padang Panjang;5307040012;Padang Panjang;53.05.05.2007
10;Maukuru;5307040022;Maukuru;53.05.05.2014
