No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukaraja;1705050011;Sukaraja;17.05.01.1025
2;Lubuk Sahung;1705050012;Lubuk Sahung;17.05.01.2003
3;Bukit Peninjauan Ii;1705050014;Bukit Peninjauan Ii;17.05.01.2030
4;Padang Pelawi;1705050015;Padang Pelawi;17.05.01.2026
5;Kayu Arang;1705050016;Kayu Arang;17.05.01.2027
6;N I U R;1705050017;Niur;17.05.01.2002
7;Cahaya Negeri;1705050018;Cahaya Negeri;17.05.01.2029
8;Bukit Peninjauan I;1705050019;Bukit Peninjauan I;17.05.01.2011
9;Riak Siabun;1705050020;Riak Siabun;17.05.01.2032
10;Jenggalu;1705050021;Jenggalu;17.05.01.2028
11;Babatan;1705050022;Babatan;17.05.01.1001
12;Sido Sari;1705050033;Sido Sari;17.05.01.2038
13;Sari Mulyo;1705050034;Sari Mulyo;17.05.01.2039
14;Sido Luhur;1705050035;Sido Luhur;17.05.01.2036
15;Sumber Arum;1705050036;Sumber Arung;17.05.01.2037
16;Riak Siabun I;1705050037;Riak Siabun I;17.05.01.2035
17;Padang Kuas;1705050038;Padang Kuas;17.05.01.2033
18;Kuti Agung;1705050039;Kuti Agung;17.05.01.2034
19;Air Kemuning;1705050040;Air Kemuning;17.05.01.2043
20;Air Petai;1705050041;Air Petai;17.05.01.2045
21;Sumber Makmur;1705050042;Sumber Makmur;17.05.01.2044
