No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Debula;9416029001;Debula;91.13.47.2001
2;Kubuk Dua;9416029002;Kubuk Dua;91.13.47.2003
3;Baluk;9416029003;Baluk;91.13.47.2006
4;Kemligin;9416029004;Kemligin;91.13.47.2007
5;Kwelamdua;9416029005;Kwelemdua;91.13.47.2002
6;Senayom;9416029006;Senayom;91.13.47.2004
7;Sesepne;9416029007;Sesepne;91.13.47.2005
8;Obis;9416029008;Obis;91.13.47.2008
9;Yalidomon;9416029009;Yalidamon;91.13.47.2009
10;Kabulan;9416029010;Kabulan;91.13.47.2010
