No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bahtera Makmur;1409020001;Bahtera Makmur;14.07.05.2003
2;Gelora;1409020002;Gelora;14.07.05.2008
3;Pelita;1409020003;Pelita;14.07.05.2007
4;Bagan Batu;1409020014;Bagan Batu;14.07.05.2002
5;Suka Maju;1409020015;Suka Maju;14.07.05.2015
6;Bagan Manunggal;1409020016;Bagan Manunggal;14.07.05.2016
7;Bagan Sapta Permai;1409020017;Bagan Sapta Permai;14.07.05.2017
8;Bakti Makmur;1409020018;Bakti Makmur;14.07.05.2025
9;Jaya Agung;1409020021;Jaya Agung;14.07.05.2028
10;Meranti Makmur;1409020022;Meranti Makmur;14.07.05.2030
11;Bayangkara Jaya;1409020025;Bhayangkara Jaya;14.07.05.2031
12;Bahtera Makmur Kota;1409020031;Bahtera Makmur Kota;14.07.05.1019
13;Bagan Batu Kota;1409020032;Bagan Batu Kota;14.07.05.1018
14;Bagan Batu Barat;1409020035;---;---
15;Jadi Makmur;1409020036;---;---
16;Murini Makmur;1409020037;---;---
17;Bakti Jaya;1409020038;Balai Jaya;14.07.05.2005
