No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sibaganding;1205100001;Sibaganding;12.02.14.2005
2;Padang Siandomang;1205100002;Padang Siandomang;12.02.14.2004
3;Parinsoran Pangorian;1205100003;---;---
4;Aek Tangga;1205100004;Aek Tangga;12.02.14.2011
5;Simpang Bolon;1205100005;Sirmpang Bolon;12.02.14.2006
6;Garoga Sibargot;1205100006;Garoga Sibargot;12.02.14.2001
7;Gonting Garoga;1205100007;Gonting Garoga;12.02.14.2007
8;Sibalanga;1205100008;Sibalanga;12.02.14.2010
9;Parsosoran;1205100009;Parsosoran;12.02.14.2003
10;Lontung Jae I;1205100010;Lontung Jae I;12.02.14.2002
11;Lontung Jae Ii;1205100011;Lontung Jae Ii;12.02.14.2008
12;Gonting Salak;1205100012;Gonting Salak;12.02.14.2009
13;Parmanuhan;1205100013;Parmanuhan;12.02.14.2013
