No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lampuja;1108060001;Lampuja;11.06.12.2010
2;Lam Ujong;1108060002;Lam Ujong;11.06.12.2014
3;Lam Gawee;1108060003;Lam Gawe;11.06.12.2015
4;Lam Asan;1108060004;Lam Asan;11.06.12.2027
5;Lam Reh;1108060005;Lam Reh;11.06.12.2028
6;Siem;1108060006;Siem;11.06.12.2029
7;Krueng Kalee;1108060007;Krueng Kalee;11.06.12.2026
8;Lambaro Sukon;1108060008;Lambaro Sukon;11.06.12.2005
9;Lambiheu Lambaro Angan;1108060009;Lambiheu La;11.06.12.2004
10;Lambiheu Siem;1108060010;Lambiheu Siem;11.06.12.2023
11;Lam Klat;1108060011;Lam Klat;11.06.12.2022
12;Lamkeuneung;1108060012;Lamkeunung;11.06.12.2020
13;Lampuuk;1108060013;Lampuuk;11.06.12.2013
14;Lamtimpeung;1108060014;Lamtimpeung;11.06.12.2017
15;Limpok;1108060015;Limpok;11.06.12.2012
16;Barabung;1108060016;Berabung;11.06.12.2016
17;Tungkob;1108060017;Tungkop;11.06.12.2018
18;Lam Duro;1108060018;Lam Duroy;11.06.12.2021
19;Lambitra;1108060019;Lambitra;11.06.12.2024
20;Lieue;1108060020;Lie Eue;11.06.12.2025
21;Lambada Peukan;1108060021;Lambada Peukan;11.06.12.2003
22;Blang;1108060022;Gampong Blang;11.06.12.2009
23;Cot;1108060023;Gampong Cot;11.06.12.2008
24;Angan;1108060024;Angan;11.06.12.2001
25;Miruek Taman;1108060026;Miruek Taman;11.06.12.2006
26;Lampeudaya;1108060027;Lam Peudaya;11.06.12.2002
27;Suleue;1108060028;Suleue;11.06.12.2007
28;Tanjong Deah;1108060029;Tanjung Deah;11.06.12.2011
29;Tanjung Selamat;1108060030;Tanjong Seulamat;11.06.12.2019
