No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Keyongan;3315080001;Keyongan;33.15.08.2001
2;Suwatu;3315080002;Suwatu;33.15.08.2002
3;Nglinduk;3315080003;Nglinduk;33.15.08.2003
4;Pelem;3315080004;Pelem;33.15.08.2004
5;Sulursari;3315080005;Sulursari;33.15.08.2005
6;Tlogotirto;3315080006;Tlogotirto;33.15.08.2006
7;Gabus;3315080007;Gabus;33.15.08.2007
8;Pandanharum;3315080008;Pandanharum;33.15.08.2008
9;Tunggulrejo;3315080009;Tunggulrejo;33.15.08.2009
10;Tahunan;3315080010;Tahunan;33.15.08.2010
11;Bendoharjo;3315080011;Bendoharjo;33.15.08.2011
12;Kalipang;3315080012;Kalipang;33.15.08.2012
13;Karangrejo;3315080013;Karangrejo;33.15.08.2013
14;Banjarejo;3315080014;Banjarejo;33.15.08.2014
